lat,lon,Solar_farm_present,State,panel.area,power,panels,landscape.area,water,urban,Address,slope,land_cover,elevation,solrad_annual,ac_monthly,poa_monthly,solrad_monthly,dc_monthly,ac_annual,demand_5km_MWh,demand_10km_MWh,demand_20km_MWh,demand_50km_MWh
37.71951734208481,-119.22971517195104,,CA,,,,,,,,47.0,,3553.0,6.124127629146752,"[120672.4873571535, 112507.0354353191, 139710.6021418171, 142997.1100494645, 159174.2359054745, 153886.5081101693, 167807.6512612351, 161850.7090767265, 155052.8507176629, 152505.5948536639, 124096.4934337851, 106767.2571519664]","[149.0905936675974, 141.8618518745791, 182.1999156805796, 187.8618418599705, 212.0370056922095, 211.6747717556363, 235.506914481723, 221.7391816461015, 210.3835199992643, 199.0851435175894, 155.5857847873272, 130.4326050038549]","[4.809373989277336, 5.066494709806397, 5.877416634857406, 6.26206139533235, 6.839903409426114, 7.055825725187876, 7.596997241345901, 7.152876827293595, 7.012783999975477, 6.422101403793208, 5.186192826244241, 4.207503387221124]","[127193.4524209469, 119142.814382796, 149431.7595346348, 151693.794059394, 166826.5588094431, 161263.7812955067, 175755.5555354174, 169505.780738188, 162214.053070526, 159586.1167886926, 130048.1144232477, 112211.6092888792]",1697028.535494431,0.0,0.0,0.0,0.0
34.88417075167288,-119.20814261492526,,CA,,,,,,,,45.0,,1591.0,6.326866785821717,"[123899.3815136216, 128449.6495881279, 151663.1464713325, 151853.8630157991, 157511.813101324, 158904.052780213, 160456.6833652462, 169809.4205906228, 162372.5531634796, 162286.4978703529, 132340.0964255231, 128729.3353939235]","[151.2291714426329, 160.4150738820608, 191.1362044913589, 195.5037228068377, 203.124611152237, 212.6468420897705, 219.1994454107394, 231.9730973340904, 216.6018150932224, 208.3782647763304, 165.1057188217449, 154.7645443864273]","[4.878360369117192, 5.72910978150217, 6.165684015850287, 6.516790760227924, 6.552406811362484, 7.088228069659015, 7.070949851959337, 7.483003139809368, 7.220060503107414, 6.721879508913884, 5.503523960724829, 4.992404657626688]","[129795.4163749635, 135190.830867589, 159750.9049407528, 159147.5322258881, 165072.2058432885, 166467.3490951291, 168134.544933124, 177732.2411956332, 169826.116148059, 169811.5653725372, 138548.7384874407, 135038.1648971286]",1788276.493279566,0.0,0.0,0.0,0.0
37.91505848625116,-119.20814261492526,,CA,,,,,,,,50.0,,3412.0,6.201233584361247,"[112681.1215364803, 118989.6756381898, 147427.0903075377, 159601.1097720112, 160447.9280815145, 155479.3512653266, 158498.7041229726, 165103.7584233183, 162855.7781424377, 161258.6108265155, 135504.5473728646, 124125.3425265201]","[137.7320328483577, 147.5330369886483, 188.5538836582129, 205.7631022558267, 208.2891317570167, 207.3133325805013, 213.1197105265203, 219.3051378865987, 213.3711850212934, 207.3130819110197, 166.149057636374, 150.1891999562878]","[4.442968801559925, 5.269037035308867, 6.08238334381332, 6.858770075194221, 6.719004250226346, 6.910444419350043, 6.874829371823235, 7.074359286664475, 7.112372834043113, 6.687518771323218, 5.538301921212466, 4.844812901815735]","[120027.1919938649, 126862.9661248914, 158896.4646152699, 170660.9745084666, 168811.319407796, 162915.1107347929, 166100.9570605714, 172885.4737263542, 170665.4526112425, 170053.2647483952, 142711.40807791, 130892.3599770774]",1761973.018015681,0.0,0.0,0.0,0.0
37.817287914167984,-119.16499750087372,,CA,,,,,,,,52.0,,3291.0,6.420489706708334,"[133652.7666782489, 129295.6535055722, 152076.3694043579, 153122.8874955853, 169791.3018258378, 176581.7135090325, 164864.2485029502, 167545.0673938316, 163148.543514618, 172900.7375827109, 133604.7446335715, 116129.8390558117]","[163.0790585986329, 159.9357133846466, 195.813190110312, 195.0411923113014, 220.1540820846504, 233.8487376248972, 220.0389330224216, 221.0642844296669, 214.777546086379, 218.2263215901109, 164.1826443444682, 138.1961606712323]","[5.260614793504288, 5.711989763737377, 6.316554519687482, 6.501373077043381, 7.101744583375818, 7.794957920829907, 7.098030097497472, 7.131105949344093, 7.159251536212634, 7.03955876097132, 5.472754811482273, 4.457940666813947]","[142468.6453282578, 138502.4363457064, 165343.6813327711, 162387.5272089799, 178969.6386434453, 184907.2554797918, 172704.0249145385, 175415.2015664272, 170737.2467492883, 182372.0258906583, 141349.1775736216, 123600.5309987805]",1832713.873102117,0.0,0.0,0.0,0.0
37.77817968533472,-119.14342494384796,,CA,,,,,,,,49.0,,2836.0,6.240572596271515,"[132408.5091308344, 117184.6326224207, 155307.4655572991, 144542.0647222504, 172333.7410166233, 152873.9598067488, 164096.897440078, 168294.4851717071, 161355.8122963383, 163908.9807640549, 134694.1163133693, 107789.4098882144]","[159.4235570508903, 145.681316667692, 199.2209953401649, 185.4770926642977, 222.2342039689614, 204.3184182303365, 221.4785713914242, 224.8140830210351, 214.6650308285635, 207.7389966713361, 165.9948161539371, 129.1553660616836]","[5.142695388738398, 5.202904166703286, 6.426483720650481, 6.182569755476591, 7.168845289321334, 6.810613941011216, 7.144470044884653, 7.252067194226941, 7.155501027618783, 6.701257957139874, 5.533160538464571, 4.166302131022052]","[139519.3277855575, 124813.7229526177, 167098.6457807538, 152314.399382953, 180463.6984573998, 160215.736636223, 171907.2880251149, 176189.6767630506, 168759.6824827128, 172101.6125190945, 141636.4826473586, 114184.346856948]",1774790.074729928,0.0,0.0,0.0,0.0
37.73907145650145,-119.1002798297964,,CA,,,,,,,,45.0,,3123.0,6.543483107165284,"[120672.5969956299, 126211.0946287273, 156217.7144151748, 150525.0058437172, 178347.0558160071, 155885.8734959633, 161106.7074056846, 165521.036850514, 163551.0020467284, 160832.6313391945, 141412.7898661522, 134779.3467617609]","[148.5267486166287, 159.0920200307482, 204.085749157579, 196.4439718769247, 239.0554057897999, 213.8420423706023, 223.5410160877735, 228.4871820917831, 221.3092647884792, 211.3820251868626, 177.8142749778063, 166.570122848648]","[4.791185439246087, 5.681857858241009, 6.583411263147711, 6.548132395897489, 7.71146470289677, 7.128068079020078, 7.211000518960436, 7.370554261025261, 7.376975492949308, 6.818775006027827, 5.92714249926021, 5.373229769311225]","[127133.0292665273, 133282.0128797051, 165959.3179353152, 157847.3448382313, 186781.671775464, 163334.0234832538, 168808.4480400372, 173315.6580169701, 171058.198642937, 168515.6905355867, 147952.599979743, 141352.0919128228]",1815062.855465248,0.0,0.0,0.0,0.0
36.87869042216956,-118.99241704466752,,CA,,,,,,,,45.0,,1324.0,5.990603744551737,"[116637.5391690693, 111393.4707623823, 136711.6762937994, 134495.0210849646, 145770.4630310903, 147353.2846551373, 163088.7356518059, 167806.8956750751, 157912.2646301325, 152288.1685638627, 125246.3464387486, 122147.9286253018]","[143.2689586388725, 137.5702107661811, 173.0957704478256, 174.002484884023, 192.3570655215114, 201.4677193681661, 224.1285919325168, 229.4842608889441, 210.7591089922113, 197.825182103688, 155.4870465603424, 149.5946487695722]","[4.621579310931372, 4.913221813077898, 5.583734530575018, 5.800082829467432, 6.205066629726173, 6.715590645605536, 7.229954578468283, 7.402718093191746, 7.025303633073709, 6.381457487215743, 5.182901552011415, 4.825633831276521]","[122658.9463996804, 116827.07658397, 143698.1619558837, 140995.4441114813, 152882.7880236538, 154492.2558024671, 170863.2874151322, 175675.7293908882, 165182.5101721192, 159311.7578167633, 131081.780127905, 127898.6247754582]",1680851.794581365,0.0,0.0,0.0,0.0
37.48486796908521,-118.99241704466752,,CA,,,,,,,,56.0,,3140.0,6.558578510607419,"[136459.6003668097, 137841.3748260838, 166813.6540200723, 173206.5114212629, 178109.9436799547, 165803.3654707322, 166443.6020768534, 166526.2101048794, 164851.0125211876, 159741.2239203627, 140934.1750573363, 128049.0934703784]","[164.4957324414723, 169.8933457553891, 211.4810454099261, 220.2099668126462, 229.159635540361, 215.8353355671616, 220.5085643720703, 219.7963394364348, 215.085155092395, 202.6421330859376, 171.4241351271209, 153.6384724112761]","[5.306313949724913, 6.067619491263898, 6.82196920677181, 7.340332227088208, 7.392246307753579, 7.194511185572055, 7.113179495873234, 7.090204497949509, 7.169505169746499, 6.536843002772182, 5.714137837570697, 4.956079755202456]","[145392.6832503514, 147216.4655671254, 180795.8441005752, 186391.0213893551, 188444.2317417208, 173615.3047075353, 174340.1578696546, 174417.0139081774, 172913.8216897315, 168898.3580136886, 149311.7562199718, 135794.4334907793]",1884779.766935904,0.0,0.0,0.0,0.0
34.453980234506936,-118.97084448764176,,CA,,,,,,,,46.0,,939.0,6.340056823207239,"[130132.916316734, 130775.4854071259, 161841.954709234, 152222.6801616476, 149154.281071829, 153381.1327100324, 159313.9707436446, 167675.5198912856, 154676.5291107897, 162927.9128493776, 139788.8151879288, 127011.3185151781]","[158.8423000268305, 162.8538534291556, 205.3524682496154, 194.8844981415113, 196.302884853816, 205.2300514952074, 215.4466341192822, 226.8300366756037, 207.1968768568659, 211.5200356597772, 175.5442235961881, 154.9534596397901]","[5.123945162155823, 5.816209051041271, 6.624273169342434, 6.496149938050376, 6.332351124316646, 6.841001716506912, 6.949891423202651, 7.317097957277539, 6.906562561895531, 6.823226956767008, 5.851474119872938, 4.998498698057744]","[136523.2995042577, 137727.4239728983, 169932.2528122421, 159683.4308668266, 156414.4899071877, 160741.540874224, 166949.8540015595, 175519.9502315051, 161838.9193086372, 170347.9724930313, 146196.5455492922, 133160.4732995255]",1788902.516674807,0.0,0.0,0.0,0.0
37.05467745191926,-118.97084448764176,,CA,,,,,,,,48.0,,2417.0,6.480744270802378,"[122793.7314531044, 124727.8449401185, 163278.8105687942, 167468.9509674145, 170813.0357432711, 159734.4562742215, 162131.6696577401, 166269.6892741479, 163225.7297408627, 163778.4306272959, 137634.2183606836, 128661.0129411936]","[150.9924892274785, 154.9873589836895, 206.230191252526, 217.3031994042451, 223.6605818514743, 213.5677180956888, 220.7800745278055, 224.1872593478263, 217.1628545458667, 209.8122798117166, 171.0009849651439, 157.244929695454]","[4.87072545895092, 5.535262820846055, 6.652586814597613, 7.243439980141504, 7.214857479079818, 7.118923936522959, 7.121937887993725, 7.231847075736332, 7.238761818195558, 6.76813805844247, 5.700032832171463, 5.072417086950129]","[129620.5293079472, 132477.6261527669, 173051.0813674936, 176666.0048802168, 179651.5320430047, 167328.2580150924, 169866.9537970636, 174081.0822219273, 170771.068289, 171567.7626668174, 144108.8093315882, 135423.4802004485]",1830517.580548843,0.0,0.0,0.0,0.0
36.85913630775292,-118.94927193061598,,CA,,,,,,,,60.0,,589.0,5.935752690115049,"[107503.4407368816, 113429.1119813333, 140223.5421387174, 138526.2415144703, 156587.0264634797, 147112.2606931035, 153293.5204107332, 157538.5878767409, 154594.2227015565, 149538.8748894635, 114901.8890341961, 106896.207748711]","[134.2396484504984, 141.7075490752491, 180.3288592289367, 182.3766886643307, 208.454918516774, 203.0158469945823, 213.9304009790746, 218.2896702228172, 210.4099388333061, 197.9473810597001, 146.5160638342156, 130.9561318991323]","[4.330311240338658, 5.060983895544609, 5.81705997512699, 6.079222955477689, 6.724352210218517, 6.767194899819412, 6.900980676744343, 7.041602265252167, 7.013664627776872, 6.385399389022583, 4.883868794473853, 4.224391351584915]","[112726.4929679781, 118778.4423854385, 147058.803236199, 145184.7040225938, 164117.4756897794, 154242.3776645054, 160701.5318539233, 165031.8074190629, 161748.2799406462, 156445.4616335204, 120345.300365941, 112021.8042315639]",1640144.926189387,0.0,0.0,0.0,0.0
36.87869042216956,-118.9276993735902,,CA,,,,,,,,47.0,,1190.0,5.960707272014436,"[121354.3568861678, 112742.6059141111, 128967.7678831148, 133922.7739731978, 144689.1721266333, 152209.0244003703, 162243.0729210888, 168759.7292096844, 157929.0716179328, 156525.1253888549, 117409.8037194722, 117836.3899447201]","[149.0458930396387, 139.072859238016, 163.9994896984469, 173.0711351715958, 190.0952123381679, 206.7274282468897, 222.7791218384587, 229.208169697889, 210.02501488073, 201.5641654678211, 147.5456980948569, 144.7692781072694]","[4.807932033536731, 4.966887829929143, 5.29030611930474, 5.769037839053194, 6.132103623811869, 6.890914274896324, 7.186423285111572, 7.393811925738356, 7.000833829357666, 6.502069853800682, 4.918189936495229, 4.669976713137721]","[127289.9933865578, 118353.2857942774, 135578.3053026221, 140461.6723747518, 151783.1986746989, 159526.1727676891, 169982.4495335605, 176661.4173282725, 165297.6873608737, 163869.4660310455, 122945.5415904703, 123541.0511575065]",1674588.893985347,0.0,0.0,0.0,0.0
37.44575974025194,-118.9276993735902,,CA,,,,,,,,47.0,,3165.0,6.601780007904641,"[129291.0247639408, 138069.4456360342, 163507.6715810138, 182875.881331277, 170471.3493117516, 172867.8391954852, 166758.6338180151, 167459.3566312786, 170231.3377003861, 169452.7268251134, 139883.5954511361, 130074.2977272738]","[155.7347861208685, 171.3547774793739, 208.4894903765704, 234.6267391464317, 217.2922688765863, 225.974330433766, 219.6901775441292, 218.3810583300888, 220.200594910477, 211.6293792172406, 169.9139813131078, 155.8579505542083]","[5.023702778092533, 6.11981348140621, 6.72546743150227, 7.820891304881056, 7.009428028276979, 7.532477681125532, 7.086779920778362, 7.04455026871254, 7.340019830349232, 6.826754168298083, 5.663799377103593, 5.027675824329301]","[138403.388491364, 150271.4179251475, 178852.3665697215, 198713.4740520585, 180443.3483986137, 181550.9314607754, 174668.001737076, 175473.2080128604, 178873.7777739317, 179520.884263182, 148955.1532775593, 138367.1746639033]",1900943.159972696,0.0,0.0,0.0,0.0
36.89824453658619,-118.90612681656442,,CA,,,,,,,,57.0,,1861.0,6.03129751882021,"[118025.7515990761, 111280.6110813372, 131915.0613142135, 134991.8720178744, 140672.6502560017, 157365.3929094705, 166293.5272323912, 168853.8182698436, 164509.3392177133, 155437.5158309804, 129674.4576682087, 121756.7060620104]","[145.6202719792534, 137.8887150374717, 167.3014006241638, 172.5077983613961, 185.0376443896273, 211.2457498380238, 226.8080679575626, 228.8242661756306, 218.3975224645424, 201.5657449604129, 159.573057140675, 148.7078429153321]","[4.697428128363014, 4.924596965623991, 5.396819374973025, 5.750259945379869, 5.968956270633138, 7.041524994600792, 7.316389288953633, 7.381427941149374, 7.279917415484748, 6.50212080517461, 5.319101904689168, 4.797027190817164]","[124089.5248685061, 117714.2604519863, 138644.6128314417, 141726.6471935881, 147608.7151507996, 164872.1655282617, 174183.3653532247, 176759.5565944558, 172090.8170863252, 162587.2774342961, 135839.7490486511, 127789.2643281897]",1700776.703459117,0.0,0.0,0.0,0.0
34.68862960750654,-118.88455425953865,,CA,,,,,,,,45.0,,1053.0,6.536672293433848,"[129977.9375279404, 138009.082640552, 163916.4061537436, 156643.754444379, 164625.4597542965, 151518.5682966882, 159125.9396641864, 166430.9046728351, 166826.4959157092, 168299.3198600392, 152922.6111301397, 130333.0458966119]","[158.087261300531, 170.4730835771975, 209.3522480989428, 201.5943663774795, 213.4602466522987, 203.1958248815843, 216.5415749478503, 227.7535733881736, 222.8264106364909, 215.1167118576507, 189.6650691950836, 158.0680266340067]","[5.099589074210678, 6.088324413471339, 6.753298325772347, 6.719812212582651, 6.885814408138666, 6.773194162719478, 6.985212095091944, 7.346889464134632, 7.427547021216363, 6.939248769601635, 6.322168973169455, 5.098968601096989]","[136547.2592971108, 144931.0011433178, 172061.679478877, 164013.7307364508, 172451.2457990922, 158810.553915446, 166754.9154750432, 174233.722409928, 174446.5709563197, 176209.8358272973, 160200.4825067345, 136702.8863976415]",1848629.525957118,0.0,0.0,0.0,0.0
37.40665151141867,-118.86298170251288,,CA,,,,,,,,47.0,,3150.0,6.474074532079428,"[124721.7735153366, 133631.476185158, 168932.6193919893, 159854.4431604817, 169994.4285874827, 163849.8467646338, 164443.3875389309, 168484.6327682607, 172159.2172906898, 171324.4411858994, 144408.5600756876, 124785.2609056629]","[151.1973029888503, 166.1385011234959, 214.2697078246162, 203.8899741806084, 214.2516021718154, 212.5721057906196, 217.696507904163, 220.620997131991, 220.7599559174884, 217.0065659431759, 175.8822744704435, 149.1661997825047]","[4.877332354479043, 5.93351789726771, 6.911926058858587, 6.796332472686946, 6.911342005542433, 7.085736859687319, 7.022467996908485, 7.116806359096483, 7.358665197249615, 7.000211804618577, 5.862742482348116, 4.81181289620983]","[134212.1755852902, 145309.0052583888, 184257.0624561419, 171012.0838149932, 178366.621148448, 171589.6127764634, 172263.5941757653, 176452.285132083, 181635.3287220989, 180224.7655572017, 153647.6883253894, 132414.6003624547]",1866590.087370203,0.0,0.0,0.0,0.0
36.82002807891965,-118.8414091454871,,CA,,,,,,,,59.0,,858.0,5.997058194609116,"[115559.3463625843, 119173.1276784491, 142649.2635565463, 134385.71888137, 143342.3529814833, 148146.2852326431, 157608.986075317, 158893.0481335829, 154226.0487199154, 156690.2753967595, 122635.3617362102, 111024.6541058013]","[142.5691895356915, 149.4787834763056, 182.7718389885758, 175.2727241846063, 191.638417790782, 203.3755301624926, 218.7931230492381, 219.436781766151, 211.1885134812956, 203.4292515839026, 153.4781390024569, 138.6806078681749]","[4.599006114054564, 5.338527981296629, 5.895865773825024, 5.842424139486878, 6.181884444863936, 6.779184338749754, 7.057842679007681, 7.078605863424227, 7.039617116043186, 6.562233922061373, 5.115937966748564, 4.473567995747576]","[121100.9428500468, 125148.4613792373, 149497.3661347513, 140893.8762501627, 150379.6125766819, 155311.030272163, 165180.8656600605, 166436.6653788576, 161367.9056612783, 163925.7468443878, 128363.4936810626, 116267.1089780959]",1664334.468860663,0.0,0.0,0.0,0.0
