,Longitude,Latitude,number of cities,total population,min distance,max distance,name of the nearest city,"coordinates of the nearest city (lat,lng)",distance list,population list,cities name,cities locations,total   population
0,-117.3960478247602,34.08245206059089,1.0,103799.0,4.9767,4.9767,Rialto,"(34.1175, -117.3892)",[4.9767],[103799],['Rialto'],"[(34.1175, -117.3892)]",
1,-117.13717714045092,33.71092388667484,1.0,101089.0,8.2905,8.2905,Menifee,"(33.6909, -117.1849)",[8.2905],[101089],['Menifee'],"[(33.6909, -117.1849)]",
2,-122.35773594068836,39.94868638558109,1.0,121498.0,83.4367,83.4367,Redding,"(40.5698, -122.365)",[83.4367],[121498],['Redding'],"[(40.5698, -122.365)]",
3,-121.6458415588378,37.93461260066779,1.0,322796.0,17.8811,17.8811,Antioch,"(37.9787, -121.796)",[17.8811],[322796],['Antioch'],"[(37.9787, -121.796)]",
4,-121.99100247125018,37.973720829501055,1.0,640270.0,1.1830999999999998,1.1830999999999998,Concord,"(37.9722, -122.0016)",[1.1830999999999998],[640270],['Concord'],"[(37.9722, -122.0016)]",
5,-114.95834888084768,35.19703658233903,1.0,361831.0,347.0787,347.0787,Indio,"(33.7346, -116.2346)",[347.0787],[361831],['Indio'],"[(33.7346, -116.2346)]",
6,-117.05088691234782,33.73047800109148,1.0,191170.0,5.7391000000000005,5.7391000000000005,Hemet,"(33.7341, -116.9969)",[5.7391000000000005],[191170],['Hemet'],"[(33.7341, -116.9969)]",
7,-121.6458415588378,39.24473826658227,1.0,129536.0,12.8137,12.8137,Yuba City,"(39.1357, -121.6383)",[12.8137],[129536],['Yuba City'],"[(39.1357, -121.6383)]",
8,-115.41137257838896,32.79188050909305,1.0,110434.0,16.0557,16.0557,El Centro,"(32.7865, -115.5595)",[16.0557],[110434],['El Centro'],"[(32.7865, -115.5595)]",
9,-116.4684278726519,34.825508408422984,1.0,389060.0,111.3899,111.3899,Victorville,"(34.5277, -117.3536)",[111.3899],[389060],['Victorville'],"[(34.5277, -117.3536)]",
10,-121.6458415588378,38.63856071966661,1.0,1924167.0,42.098099999999995,42.098099999999995,Sacramento,"(38.5677, -121.4685)",[42.098099999999995],[1924167],['Sacramento'],"[(38.5677, -121.4685)]",
11,-121.88313968612132,39.24473826658227,1.0,129536.0,33.685199999999995,33.685199999999995,Yuba City,"(39.1357, -121.6383)",[33.685199999999995],[129536],['Yuba City'],"[(39.1357, -121.6383)]",
12,-120.6319313786264,35.68588944275488,1.0,142230.0,113.7575,113.7575,Santa Maria,"(34.9333, -120.4431)",[113.7575],[142230],['Santa Maria'],"[(34.9333, -120.4431)]",
13,-122.63817918202342,38.403911346667,1.0,314196.0,8.597700000000001,8.597700000000001,Santa Rosa,"(38.4458, -122.7067)",[8.597700000000001],[314196],['Santa Rosa'],"[(38.4458, -122.7067)]",
14,-115.41137257838896,34.4344261200903,1.0,361831.0,226.9011,226.9011,Indio,"(33.7346, -116.2346)",[226.9011],[361831],['Indio'],"[(33.7346, -116.2346)]",
15,-116.74887111398698,34.84506252283962,1.0,389060.0,81.66839999999999,81.66839999999999,Victorville,"(34.5277, -117.3536)",[81.66839999999999],[389060],['Victorville'],"[(34.5277, -117.3536)]",
16,-116.10169440321374,33.20251691184236,1.0,361831.0,116.7178,116.7178,Indio,"(33.7346, -116.2346)",[116.7178],[361831],['Indio'],"[(33.7346, -116.2346)]",
17,-116.0369767321364,34.3171014335905,1.0,361831.0,132.745,132.745,Indio,"(33.7346, -116.2346)",[132.745],[361831],['Indio'],"[(33.7346, -116.2346)]",
18,-121.17124530427076,38.57989837641671,2.0,183430.0,24.6569,27.3326,Citrus Heights,"(38.6948, -121.288)","[24.6569, 27.3326]","[87521, 95909]","['Citrus Heights', 'Arden-Arcade']","[(38.6948, -121.288), (38.6017, -121.3845)]",
19,-121.53797877370891,37.71951734208481,2.0,186425.0,11.2635,23.6929,Tracy,"(37.7269, -121.4523)","[11.2635, 23.6929]","[98022, 88403]","['Tracy', 'Livermore']","[(37.7269, -121.4523), (37.6868, -121.7607)]",
20,-115.92911394700754,33.24162514067563,1.0,361831.0,66.3853,66.3853,Indio,"(33.7346, -116.2346)",[66.3853],[361831],['Indio'],"[(33.7346, -116.2346)]",
21,-115.00149399489923,34.453980234506936,1.0,361831.0,178.804,178.804,Indio,"(33.7346, -116.2346)",[178.804],[361831],['Indio'],"[(33.7346, -116.2346)]",
22,-115.6270981486467,34.4344261200903,1.0,361831.0,169.46,169.46,Indio,"(33.7346, -116.2346)",[169.46],[361831],['Indio'],"[(33.7346, -116.2346)]",
23,-116.61943577183231,35.177482467922395,1.0,389060.0,119.2297,119.2297,Victorville,"(34.5277, -117.3536)",[119.2297],[389060],['Victorville'],"[(34.5277, -117.3536)]",
24,-121.3869708745285,38.14970785925076,1.0,406822.0,24.490099999999998,24.490099999999998,Stockton,"(37.9765, -121.3109)",[24.490099999999998],[406822],['Stockton'],"[(37.9765, -121.3109)]",
25,-121.75370434396667,39.42072529633197,1.0,112132.0,49.8286,49.8286,Chico,"(39.7578, -121.8161)",[49.8286],[112132],['Chico'],"[(39.7578, -121.8161)]",
26,-114.72105075356416,34.49308846334021,1.0,361831.0,239.29870000000003,239.29870000000003,Indio,"(33.7346, -116.2346)",[239.29870000000003],[361831],['Indio'],"[(33.7346, -116.2346)]",
27,-114.82891353869304,34.981941323756054,1.0,361831.0,298.5465,298.5465,Indio,"(33.7346, -116.2346)",[298.5465],[361831],['Indio'],"[(33.7346, -116.2346)]",
28,-114.95834888084768,33.47627451367524,1.0,110434.0,198.69670000000002,198.69670000000002,El Centro,"(32.7865, -115.5595)",[198.69670000000002],[110434],['El Centro'],"[(32.7865, -115.5595)]",
29,-116.0369767321364,32.73321816584314,1.0,110434.0,68.4551,68.4551,El Centro,"(32.7865, -115.5595)",[68.4551],[110434],['El Centro'],"[(32.7865, -115.5595)]",
30,-121.62426900181202,39.24473826658227,1.0,129536.0,20.225,20.225,Yuba City,"(39.1357, -121.6383)",[20.225],[129536],['Yuba City'],"[(39.1357, -121.6383)]",
31,-121.92628480017288,39.10785946566583,1.0,129536.0,32.765,32.765,Yuba City,"(39.1357, -121.6383)",[32.765],[129536],['Yuba City'],"[(39.1357, -121.6383)]",
32,-115.73496093377555,35.021049552589325,1.0,361831.0,260.2645,260.2645,Indio,"(33.7346, -116.2346)",[260.2645],[361831],['Indio'],"[(33.7346, -116.2346)]",
33,-116.36056508752304,34.66907549308991,1.0,361831.0,302.87359999999995,302.87359999999995,Indio,"(33.7346, -116.2346)",[302.87359999999995],[361831],['Indio'],"[(33.7346, -116.2346)]",
34,-115.86439627593022,34.53219669217347,1.0,361831.0,205.2572,205.2572,Indio,"(33.7346, -116.2346)",[205.2572],[361831],['Indio'],"[(33.7346, -116.2346)]",
35,-117.3960478247602,33.67181565784158,1.0,101089.0,25.2313,25.2313,Menifee,"(33.6909, -117.1849)",[25.2313],[101089],['Menifee'],"[(33.6909, -117.1849)]",
36,-120.04947233893049,36.25295876083727,2.0,178231.0,37.8876,87.1099,Hanford,"(36.3274, -119.6549)","[37.8876, 87.1099]","[95459, 82772]","['Hanford', 'Madera']","[(36.3274, -119.6549), (36.963, -120.0778)]",
37,-120.9770922910388,38.012829058334326,1.0,406822.0,44.116099999999996,44.116099999999996,Stockton,"(37.9765, -121.3109)",[44.116099999999996],[406822],['Stockton'],"[(37.9765, -121.3109)]",
38,-120.04947233893049,34.62996726425664,1.0,198240.0,46.392900000000004,46.392900000000004,Santa Barbara,"(34.4285, -119.7202)",[46.392900000000004],[198240],['Santa Barbara'],"[(34.4285, -119.7202)]",
39,-122.1635829274564,39.69448289816485,1.0,112132.0,37.2843,37.2843,Chico,"(39.7578, -121.8161)",[37.2843],[112132],['Chico'],"[(39.7578, -121.8161)]",
40,-121.23596297534807,38.03238317275096,1.0,406822.0,11.7449,11.7449,Stockton,"(37.9765, -121.3109)",[11.7449],[406822],['Stockton'],"[(37.9765, -121.3109)]",
41,-114.59161541140952,34.39531789125704,1.0,361831.0,216.0429,216.0429,Indio,"(33.7346, -116.2346)",[216.0429],[361831],['Indio'],"[(33.7346, -116.2346)]",
42,-118.2589501057912,34.78640017958971,1.0,381732.0,19.7393,19.7393,Lancaster,"(34.6935, -118.1753)",[19.7393],[381732],['Lancaster'],"[(34.6935, -118.1753)]",
43,-119.8553193256985,35.2948071544222,1.0,590845.0,101.12039999999999,101.12039999999999,Bakersfield,"(35.3529, -119.0359)",[101.12039999999999],[590845],['Bakersfield'],"[(35.3529, -119.0359)]",
44,-115.00149399489923,33.71092388667484,1.0,361831.0,143.5425,143.5425,Indio,"(33.7346, -116.2346)",[143.5425],[361831],['Indio'],"[(33.7346, -116.2346)]",
45,-121.75370434396667,38.65811483408325,1.0,1924167.0,39.8142,39.8142,Sacramento,"(38.5677, -121.4685)",[39.8142],[1924167],['Sacramento'],"[(38.5677, -121.4685)]",
46,-117.2450399255798,32.79188050909305,1.0,3084174.0,14.034600000000001,14.034600000000001,San Diego,"(32.8313, -117.1222)",[14.034600000000001],[3084174],['San Diego'],"[(32.8313, -117.1222)]",
47,-117.76278129419838,34.06289794617425,1.0,151592.0,0.647,0.647,Pomona,"(34.0585, -117.7626)",[0.647],[151592],['Pomona'],"[(34.0585, -117.7626)]",
48,-118.34524033389428,34.02378971734099,1.0,108206.0,9.6389,9.6389,Inglewood,"(33.9566, -118.3444)",[9.6389],[108206],['Inglewood'],"[(33.9566, -118.3444)]",
49,-115.38980002136316,32.75277228025978,1.0,110434.0,21.194,21.194,El Centro,"(32.7865, -115.5595)",[21.194],[110434],['El Centro'],"[(32.7865, -115.5595)]",
50,-116.61943577183231,34.94283309492279,1.0,389060.0,95.3533,95.3533,Victorville,"(34.5277, -117.3536)",[95.3533],[389060],['Victorville'],"[(34.5277, -117.3536)]",
51,-121.4732611026316,38.97098066474939,1.0,129536.0,28.360799999999998,28.360799999999998,Yuba City,"(39.1357, -121.6383)",[28.360799999999998],[129536],['Yuba City'],"[(39.1357, -121.6383)]",
52,-118.19423243471388,34.825508408422984,1.0,381732.0,20.1802,20.1802,Lancaster,"(34.6935, -118.1753)",[20.1802],[381732],['Lancaster'],"[(34.6935, -118.1753)]",
53,-117.13717714045092,33.84780268759128,1.0,208371.0,17.363400000000002,17.363400000000002,Moreno Valley,"(33.9244, -117.2045)",[17.363400000000002],[208371],['Moreno Valley'],"[(33.9244, -117.2045)]",
54,-120.99866484806456,38.13015374483413,1.0,406822.0,41.227599999999995,41.227599999999995,Stockton,"(37.9765, -121.3109)",[41.227599999999995],[406822],['Stockton'],"[(37.9765, -121.3109)]",
55,-121.32225320345118,36.3898375617537,1.0,199290.0,48.877900000000004,48.877900000000004,Salinas,"(36.6883, -121.6317)",[48.877900000000004],[199290],['Salinas'],"[(36.6883, -121.6317)]",
56,-121.36539831750272,36.48760813383687,1.0,199290.0,38.911300000000004,38.911300000000004,Salinas,"(36.6883, -121.6317)",[38.911300000000004],[199290],['Salinas'],"[(36.6883, -121.6317)]",
57,-121.9694299142244,38.24747843133393,1.0,145163.0,8.994399999999999,8.994399999999999,Fairfield,"(38.2583, -122.0335)",[8.994399999999999],[145163],['Fairfield'],"[(38.2583, -122.0335)]",
58,-122.01257502827596,39.47938763958187,1.0,112132.0,45.529,45.529,Chico,"(39.7578, -121.8161)",[45.529],[112132],['Chico'],"[(39.7578, -121.8161)]",
59,-121.75370434396667,38.24747843133393,1.0,145163.0,41.9372,41.9372,Fairfield,"(38.2583, -122.0335)",[41.9372],[145163],['Fairfield'],"[(38.2583, -122.0335)]",
60,-121.53797877370891,38.63856071966661,1.0,1924167.0,13.5626,13.5626,Sacramento,"(38.5677, -121.4685)",[13.5626],[1924167],['Sacramento'],"[(38.5677, -121.4685)]",
61,-121.19281786129652,38.227924316917296,1.0,406822.0,37.585699999999996,37.585699999999996,Stockton,"(37.9765, -121.3109)",[37.585699999999996],[406822],['Stockton'],"[(37.9765, -121.3109)]",
62,-120.13576256703358,36.76136573566975,2.0,802330.0,30.7592,38.7623,Madera,"(36.963, -120.0778)","[30.7592, 38.7623]","[82772, 719558]","['Madera', 'Fresno']","[(36.963, -120.0778), (36.783, -119.7939)]",
63,-121.53797877370891,38.57989837641671,1.0,1924167.0,8.3174,8.3174,Sacramento,"(38.5677, -121.4685)",[8.3174],[1924167],['Sacramento'],"[(38.5677, -121.4685)]",
64,-120.15733512405936,36.54627047708677,2.0,802330.0,58.125099999999996,59.655199999999994,Madera,"(36.963, -120.0778)","[58.125099999999996, 59.655199999999994]","[82772, 719558]","['Madera', 'Fresno']","[(36.963, -120.0778), (36.783, -119.7939)]",
65,-121.7321317869409,38.2865866601672,1.0,102256.0,29.2286,29.2286,Vacaville,"(38.3587, -121.9673)",[29.2286],[102256],['Vacaville'],"[(38.3587, -121.9673)]",
66,-121.99100247125018,39.79225347024802,1.0,112132.0,17.375400000000003,17.375400000000003,Chico,"(39.7578, -121.8161)",[17.375400000000003],[112132],['Chico'],"[(39.7578, -121.8161)]",
67,-121.94785735719864,38.42346546108364,1.0,102256.0,8.6485,8.6485,Vacaville,"(38.3587, -121.9673)",[8.6485],[102256],['Vacaville'],"[(38.3587, -121.9673)]",
68,-121.21439041832232,38.85365597824959,1.0,145687.0,19.5491,19.5491,Roseville,"(38.7703, -121.3196)",[19.5491],[145687],['Roseville'],"[(38.7703, -121.3196)]",
69,-116.44685531562612,35.68588944275488,1.0,389060.0,323.9284,323.9284,Victorville,"(34.5277, -117.3536)",[323.9284],[389060],['Victorville'],"[(34.5277, -117.3536)]",
70,-120.65350393565215,36.91779865100282,1.0,157617.0,54.818599999999996,54.818599999999996,Merced,"(37.3057, -120.4779)",[54.818599999999996],[157617],['Merced'],"[(37.3057, -120.4779)]",
71,-116.85673389911584,33.02652988209265,1.0,151443.0,30.322200000000002,30.322200000000002,Escondido,"(33.1348, -117.0723)",[30.322200000000002],[151443],['Escondido'],"[(33.1348, -117.0723)]",
72,-117.52548316691484,34.102006175007524,1.0,173946.0,6.7897,6.7897,Rancho Cucamonga,"(34.1247, -117.5667)",[6.7897],[173946],['Rancho Cucamonga'],"[(34.1247, -117.5667)]",
73,-122.59503406797188,41.72811079749479,1.0,121498.0,162.77939999999998,162.77939999999998,Redding,"(40.5698, -122.365)",[162.77939999999998],[121498],['Redding'],"[(40.5698, -122.365)]",
74,-121.1281001902192,37.817287914167984,2.0,482758.0,11.7719,27.1949,Manteca,"(37.7927, -121.2264)","[11.7719, 27.1949]","[99764, 382994]","['Manteca', 'Modesto']","[(37.7927, -121.2264), (37.6375, -121.0028)]",
75,-121.94785735719864,38.71677717733315,1.0,102256.0,42.9953,42.9953,Vacaville,"(38.3587, -121.9673)",[42.9953],[102256],['Vacaville'],"[(38.3587, -121.9673)]",
76,-121.49483365965736,38.91231832149949,1.0,145687.0,32.6806,32.6806,Roseville,"(38.7703, -121.3196)",[32.6806],[145687],['Roseville'],"[(38.7703, -121.3196)]",
77,-116.40371020157458,35.25569892558893,1.0,389060.0,148.6382,148.6382,Victorville,"(34.5277, -117.3536)",[148.6382],[389060],['Victorville'],"[(34.5277, -117.3536)]",
78,-118.38838544794584,34.766846065173084,1.0,381732.0,31.2156,31.2156,Lancaster,"(34.6935, -118.1753)",[31.2156],[381732],['Lancaster'],"[(34.6935, -118.1753)]",
79,-117.33133015368288,34.06289794617425,1.0,103799.0,11.158700000000001,11.158700000000001,Rialto,"(34.1175, -117.3892)",[11.158700000000001],[103799],['Rialto'],"[(34.1175, -117.3892)]",
80,-121.02023740509031,37.44575974025194,1.0,382994.0,23.131700000000002,23.131700000000002,Modesto,"(37.6375, -121.0028)",[23.131700000000002],[382994],['Modesto'],"[(37.6375, -121.0028)]",
81,-116.77044367101274,35.06015778142259,1.0,389060.0,96.18,96.18,Victorville,"(34.5277, -117.3536)",[96.18],[389060],['Victorville'],"[(34.5277, -117.3536)]",
82,-121.3869708745285,39.34250883866544,1.0,129536.0,37.250099999999996,37.250099999999996,Yuba City,"(39.1357, -121.6383)",[37.250099999999996],[129536],['Yuba City'],"[(39.1357, -121.6383)]",
83,-117.63334595204373,35.86187647250458,1.0,389060.0,186.4919,186.4919,Victorville,"(34.5277, -117.3536)",[186.4919],[389060],['Victorville'],"[(34.5277, -117.3536)]",
84,-121.36539831750272,37.69996322766818,2.0,197786.0,11.9744,20.216,Tracy,"(37.7269, -121.4523)","[11.9744, 20.216]","[98022, 99764]","['Tracy', 'Manteca']","[(37.7269, -121.4523), (37.7927, -121.2264)]",
85,-120.50249603647174,36.99601510866936,1.0,157617.0,44.0226,44.0226,Merced,"(37.3057, -120.4779)",[44.0226],[157617],['Merced'],"[(37.3057, -120.4779)]",
86,-117.6549185090695,35.177482467922395,1.0,389060.0,98.6851,98.6851,Victorville,"(34.5277, -117.3536)",[98.6851],[389060],['Victorville'],"[(34.5277, -117.3536)]",
87,-115.10935678002812,34.21933086150733,1.0,361831.0,151.2886,151.2886,Indio,"(33.7346, -116.2346)",[151.2886],[361831],['Indio'],"[(33.7346, -116.2346)]",
88,-121.99100247125018,38.697223062916514,1.0,102256.0,42.3068,42.3068,Vacaville,"(38.3587, -121.9673)",[42.3068],[102256],['Vacaville'],"[(38.3587, -121.9673)]",
89,-121.08495507616766,38.59945249083334,2.0,183430.0,32.8958,41.370599999999996,Citrus Heights,"(38.6948, -121.288)","[32.8958, 41.370599999999996]","[87521, 95909]","['Citrus Heights', 'Arden-Arcade']","[(38.6948, -121.288), (38.6017, -121.3845)]",
90,-114.65633308248684,33.55449097134177,1.0,110434.0,153.6842,153.6842,El Centro,"(32.7865, -115.5595)",[153.6842],[110434],['El Centro'],"[(32.7865, -115.5595)]",
91,-122.68132429607498,38.44301957550027,1.0,314196.0,3.3826,3.3826,Santa Rosa,"(38.4458, -122.7067)",[3.3826],[314196],['Santa Rosa'],"[(38.4458, -122.7067)]",
92,-115.99383161808488,32.71366405142651,1.0,110434.0,47.9209,47.9209,El Centro,"(32.7865, -115.5595)",[47.9209],[110434],['El Centro'],"[(32.7865, -115.5595)]",
93,-116.42528275860036,35.66633532833824,1.0,389060.0,320.7149,320.7149,Victorville,"(34.5277, -117.3536)",[320.7149],[389060],['Victorville'],"[(34.5277, -117.3536)]",
94,-116.8135887850643,36.13563407433746,1.0,389060.0,415.8333,415.8333,Victorville,"(34.5277, -117.3536)",[415.8333],[389060],['Victorville'],"[(34.5277, -117.3536)]",
95,-114.63476052546106,34.453980234506936,1.0,361831.0,222.45,222.45,Indio,"(33.7346, -116.2346)",[222.45],[361831],['Indio'],"[(33.7346, -116.2346)]",
96,-122.55188895392033,38.71677717733315,1.0,314196.0,60.2194,60.2194,Santa Rosa,"(38.4458, -122.7067)",[60.2194],[314196],['Santa Rosa'],"[(38.4458, -122.7067)]",
97,-115.6270981486467,32.79188050909305,1.0,110434.0,7.5268999999999995,7.5268999999999995,El Centro,"(32.7865, -115.5595)",[7.5268999999999995],[110434],['El Centro'],"[(32.7865, -115.5595)]",
98,-117.20189481152823,34.88417075167288,1.0,389060.0,66.8461,66.8461,Victorville,"(34.5277, -117.3536)",[66.8461],[389060],['Victorville'],"[(34.5277, -117.3536)]",
99,-115.43294513541473,34.88417075167288,1.0,361831.0,270.81890000000004,270.81890000000004,Indio,"(33.7346, -116.2346)",[270.81890000000004],[361831],['Indio'],"[(33.7346, -116.2346)]",
100,-117.30975759665712,34.86461663725625,1.0,389060.0,77.7536,77.7536,Victorville,"(34.5277, -117.3536)",[77.7536],[389060],['Victorville'],"[(34.5277, -117.3536)]",
101,-121.818422015044,37.3675432825854,1.0,1729879.0,10.652899999999999,10.652899999999999,San Jose,"(37.3012, -121.848)",[10.652899999999999],[1729879],['San Jose'],"[(37.3012, -121.848)]",
102,-116.33899253049724,35.333915383255466,1.0,361831.0,329.773,329.773,Indio,"(33.7346, -116.2346)",[329.773],[361831],['Indio'],"[(33.7346, -116.2346)]",
103,-120.69664904970372,37.50442208350184,1.0,103359.0,20.064,20.064,Turlock,"(37.5053, -120.8588)",[20.064],[103359],['Turlock'],"[(37.5053, -120.8588)]",
104,-118.30209521984274,33.88691091642455,2.0,183946.0,7.6848,7.8186,Hawthorne,"(33.9147, -118.3476)","[7.6848, 7.8186]","[87863, 96083]","['Hawthorne', 'Compton']","[(33.9147, -118.3476), (33.893, -118.2274)]",
105,-116.18798463131684,35.079711895839225,1.0,361831.0,320.2737,320.2737,Indio,"(33.7346, -116.2346)",[320.2737],[361831],['Indio'],"[(33.7346, -116.2346)]",
106,-115.95068650403331,32.79188050909305,1.0,110434.0,45.4325,45.4325,El Centro,"(32.7865, -115.5595)",[45.4325],[110434],['El Centro'],"[(32.7865, -115.5595)]",
107,-114.46218006925488,34.51264257775684,1.0,361831.0,268.6536,268.6536,Indio,"(33.7346, -116.2346)",[268.6536],[361831],['Indio'],"[(33.7346, -116.2346)]",
108,-114.97992143787346,34.923278980506154,1.0,361831.0,308.6625,308.6625,Indio,"(33.7346, -116.2346)",[308.6625],[361831],['Indio'],"[(33.7346, -116.2346)]",
109,-121.94785735719864,37.758625570918085,2.0,247942.0,1.5082,33.281,San Ramon,"(37.7624, -121.9365)","[1.5082, 33.281]","[85688, 162254]","['San Ramon', 'Hayward']","[(37.7624, -121.9365), (37.6328, -122.0766)]",
110,-122.35773594068836,41.68900256866152,1.0,121498.0,149.4664,149.4664,Redding,"(40.5698, -122.365)",[149.4664],[121498],['Redding'],"[(40.5698, -122.365)]",
111,-114.61318796843528,34.47353434892357,1.0,361831.0,224.6649,224.6649,Indio,"(33.7346, -116.2346)",[224.6649],[361831],['Indio'],"[(33.7346, -116.2346)]",
112,-116.77044367101274,36.17474230317073,1.0,389060.0,355.6462,355.6462,Victorville,"(34.5277, -117.3536)",[355.6462],[389060],['Victorville'],"[(34.5277, -117.3536)]",
113,-120.02789978190472,36.58537870592004,2.0,802330.0,45.1857,47.4815,Fresno,"(36.783, -119.7939)","[45.1857, 47.4815]","[719558, 82772]","['Fresno', 'Madera']","[(36.783, -119.7939), (36.963, -120.0778)]",
114,-114.59161541140952,34.3171014335905,1.0,361831.0,207.0121,207.0121,Indio,"(33.7346, -116.2346)",[207.0121],[361831],['Indio'],"[(33.7346, -116.2346)]",
115,-115.47609024946628,32.98742165325939,1.0,110434.0,29.9479,29.9479,El Centro,"(32.7865, -115.5595)",[29.9479],[110434],['El Centro'],"[(32.7865, -115.5595)]",
116,-120.26519790918825,36.116079959920825,2.0,178231.0,67.96610000000001,111.158,Hanford,"(36.3274, -119.6549)","[67.96610000000001, 111.158]","[95459, 82772]","['Hanford', 'Madera']","[(36.3274, -119.6549), (36.963, -120.0778)]",
117,-115.41137257838896,34.80595429400635,1.0,361831.0,243.5118,243.5118,Indio,"(33.7346, -116.2346)",[243.5118],[361831],['Indio'],"[(33.7346, -116.2346)]",
118,-116.14483951726528,32.87009696675958,1.0,110434.0,65.2965,65.2965,El Centro,"(32.7865, -115.5595)",[65.2965],[110434],['El Centro'],"[(32.7865, -115.5595)]",
119,-114.65633308248684,34.766846065173084,1.0,361831.0,262.4954,262.4954,Indio,"(33.7346, -116.2346)",[262.4954],[361831],['Indio'],"[(33.7346, -116.2346)]",
120,-117.87064407932723,33.73047800109148,1.0,313818.0,1.813,1.813,Santa Ana,"(33.7367, -117.8819)",[1.813],[313818],['Santa Ana'],"[(33.7367, -117.8819)]",
121,-114.97992143787346,34.84506252283962,1.0,361831.0,318.798,318.798,Indio,"(33.7346, -116.2346)",[318.798],[361831],['Indio'],"[(33.7346, -116.2346)]",
122,-120.35148813729133,36.19429641758736,2.0,178231.0,73.9602,103.3455,Hanford,"(36.3274, -119.6549)","[73.9602, 103.3455]","[95459, 82772]","['Hanford', 'Madera']","[(36.3274, -119.6549), (36.963, -120.0778)]",
123,-116.14483951726528,35.43168595533864,1.0,361831.0,346.6896,346.6896,Indio,"(33.7346, -116.2346)",[346.6896],[361831],['Indio'],"[(33.7346, -116.2346)]",
124,-122.2283005985337,39.45983352516525,1.0,112132.0,73.7405,73.7405,Chico,"(39.7578, -121.8161)",[73.7405],[112132],['Chico'],"[(39.7578, -121.8161)]",
125,-117.63334595204373,34.94283309492279,1.0,389060.0,70.576,70.576,Victorville,"(34.5277, -117.3536)",[70.576],[389060],['Victorville'],"[(34.5277, -117.3536)]",
126,-116.98616924127047,33.82824857317465,1.0,191170.0,16.6028,16.6028,Hemet,"(33.7341, -116.9969)",[16.6028],[191170],['Hemet'],"[(33.7341, -116.9969)]",
127,-117.2450399255798,34.102006175007524,1.0,220821.0,8.715200000000001,8.715200000000001,San Bernardino,"(34.1416, -117.2943)",[8.715200000000001],[220821],['San Bernardino'],"[(34.1416, -117.2943)]",
128,-116.57629065778076,34.90372486608952,1.0,389060.0,104.24730000000001,104.24730000000001,Victorville,"(34.5277, -117.3536)",[104.24730000000001],[389060],['Victorville'],"[(34.5277, -117.3536)]",
129,-122.27144571258526,39.85091581349792,1.0,112132.0,56.5984,56.5984,Chico,"(39.7578, -121.8161)",[56.5984],[112132],['Chico'],"[(39.7578, -121.8161)]",
130,-117.46076549583752,35.50990241300517,1.0,389060.0,133.18970000000002,133.18970000000002,Victorville,"(34.5277, -117.3536)",[133.18970000000002],[389060],['Victorville'],"[(34.5277, -117.3536)]",
131,-119.96318211082738,37.05467745191926,2.0,802330.0,20.060299999999998,52.3916,Madera,"(36.963, -120.0778)","[20.060299999999998, 52.3916]","[82772, 719558]","['Madera', 'Fresno']","[(36.963, -120.0778), (36.783, -119.7939)]",
132,-123.3285010068482,39.40117118191534,1.0,314196.0,135.1062,135.1062,Santa Rosa,"(38.4458, -122.7067)",[135.1062],[314196],['Santa Rosa'],"[(38.4458, -122.7067)]",
133,-114.76419586761573,33.4567203992586,1.0,110434.0,144.92829999999998,144.92829999999998,El Centro,"(32.7865, -115.5595)",[144.92829999999998],[110434],['El Centro'],"[(32.7865, -115.5595)]",
134,-121.3006806464254,37.69996322766818,2.0,197786.0,18.75,20.799,Tracy,"(37.7269, -121.4523)","[18.75, 20.799]","[98022, 99764]","['Tracy', 'Manteca']","[(37.7269, -121.4523), (37.7927, -121.2264)]",
135,-122.3145908266368,40.20288987299733,1.0,121498.0,52.0088,52.0088,Redding,"(40.5698, -122.365)",[52.0088],[121498],['Redding'],"[(40.5698, -122.365)]",
136,-121.66741411586356,37.191556252835696,1.0,114461.0,30.727700000000002,30.727700000000002,Gilroy,"(37.0046, -121.5854)",[30.727700000000002],[114461],['Gilroy'],"[(37.0046, -121.5854)]",
137,-120.9770922910388,38.71677717733315,2.0,233208.0,34.1799,41.2898,Citrus Heights,"(38.6948, -121.288)","[34.1799, 41.2898]","[87521, 145687]","['Citrus Heights', 'Roseville']","[(38.6948, -121.288), (38.7703, -121.3196)]",
138,-117.8274989652757,34.68862960750654,1.0,381732.0,32.8519,32.8519,Lancaster,"(34.6935, -118.1753)",[32.8519],[381732],['Lancaster'],"[(34.6935, -118.1753)]",
139,-120.93394717698725,38.30614077458384,1.0,175510.0,65.09909999999999,65.09909999999999,Elk Grove,"(38.4161, -121.3842)",[65.09909999999999],[175510],['Elk Grove'],"[(38.4161, -121.3842)]",
140,-115.90754138998176,34.27799320475723,1.0,361831.0,138.20729999999998,138.20729999999998,Indio,"(33.7346, -116.2346)",[138.20729999999998],[361831],['Indio'],"[(33.7346, -116.2346)]",
141,-121.34382576047696,37.660854998834914,2.0,197786.0,21.2715,26.1696,Tracy,"(37.7269, -121.4523)","[21.2715, 26.1696]","[98022, 99764]","['Tracy', 'Manteca']","[(37.7269, -121.4523), (37.7927, -121.2264)]",
142,-115.6270981486467,34.141114403840795,1.0,361831.0,148.3434,148.3434,Indio,"(33.7346, -116.2346)",[148.3434],[361831],['Indio'],"[(33.7346, -116.2346)]",
